847.1947239263803,544.8333742331288
241.20720469142697,1636.1709019826865
919.8098201936376,627.7017634854772
1916.901144640999,497.2598855359001
551.8418238993711,1409.685534591195
329.6018766756032,1430.054959785523
1298.9918931807345,277.967095851216
1270.0418994413408,1633.7150837988827
199.98616600790513,724.9848484848485
2144.1147540983607,519.0819672131148
2050.0055248618783,551.97605893186
2237.9850746268658,329.0018656716418
906.0601941747573,1109.0077669902912
287.975,581.0159090909091
178.9928229665072,608.9928229665072
1519.0,1263.9950495049504
1158.9546742209632,546.9405099150142
653.0063897763579,928.0095846645368
2203.0,915.9932203389831
